<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NQ,2024.04.15,04:00:00,18231.500000,18289.750000,18227.750000,18280.000000,24464.0000
NQ,2024.04.15,08:00:00,18279.250000,18297.750000,18262.250000,18292.000000,35583.0000
NQ,2024.04.15,12:00:00,18292.000000,18350.750000,18158.500000,18210.750000,305938.0000
NQ,2024.04.15,16:00:00,18210.500000,18226.750000,17841.500000,17876.500000,359844.0000
NQ,2024.04.15,20:00:00,17876.500000,17891.250000,17844.250000,17870.750000,25088.0000
NQ,2024.04.16,00:00:00,17872.000000,17893.750000,17795.750000,17844.000000,28847.0000
NQ,2024.04.16,04:00:00,17846.500000,17876.000000,17822.250000,17874.250000,30417.0000
NQ,2024.04.16,08:00:00,17874.500000,17918.500000,17792.000000,17908.250000,53810.0000
NQ,2024.04.16,12:00:00,17908.250000,17936.500000,17822.000000,17890.500000,293723.0000
NQ,2024.04.16,16:00:00,17890.500000,17988.000000,17818.000000,17876.500000,326717.0000
NQ,2024.04.16,20:00:00,17876.500000,17940.000000,17872.500000,17935.750000,18886.0000
NQ,2024.04.17,00:00:00,17936.250000,17937.750000,17890.250000,17929.250000,19377.0000
NQ,2024.04.17,04:00:00,17929.000000,17935.750000,17778.250000,17878.000000,42877.0000
