ticket,type,sample,open_time,close_time,size,pl,commission_swap,commission_applied,mae,mfe,balance,is_balance,is_canceled,is_pending,open_price,close_price,is_long,is_short,slippage_money,bars_in_trade
2685,1,11,1759377600000,1759405680000,5.0,773.53,-10.0,true,127.24,787.51,61607.047,false,false,false,24849.748,24928.5,true,false,4.0,2
2692,1,11,1759464000000,1759490760000,5.0,-264.67,-10.0,true,250.69,259.75,61342.37,false,false,false,24961.568,24936.5,true,false,4.0,2
2705,1,11,1759748040000,1759757940000,5.0,-264.0,-10.0,true,492.5,635.11,61078.37,false,false,false,24973.25,24948.25,true,false,4.0,2
2712,1,11,1759766400000,1759780800000,5.0,-279.45,-10.0,true,293.47,442.35,60798.92,false,false,false,25000.545,24974.0,true,false,4.0,2
2717,1,11,1759838400000,1759852800000,5.0,-1824.57,-10.0,true,2259.1401,629.74,58974.344,false,false,false,25004.176,24823.12,true,false,4.0,2
2727,1,11,1759932060000,1759946640000,5.0,773.5,-10.0,true,359.66998,787.5,59747.844,false,false,false,25003.75,25082.5,true,false,4.0,2
2776,1,11,1761278460000,1761309000000,5.0,773.5,-10.0,true,109.89,787.5,60521.344,false,false,false,25180.75,25259.5,true,false,4.0,3
2785,1,11,1761321600000,1761332400000,5.0,211.0,-10.0,true,25.64,445.88,60732.344,false,false,false,25373.5,25396.0,true,false,4.0,1
2790,1,11,1761336180000,1761516000000,5.0,2278.2,-10.0,true,191.19,2292.19,63010.547,false,false,false,25373.25,25602.469,true,false,4.0,2
2797,1,11,1761537600000,1761559200000,5.0,773.53,-10.0,true,74.46,787.51,63784.07,false,false,false,25614.498,25693.25,true,false,4.0,2
2804,1,11,1761566400000,1761580800000,5.0,772.65,-10.0,true,236.53,877.27997,64556.72,false,false,false,25673.836,25752.5,true,false,4.0,2
2811,1,11,1761595200000,1761656580000,5.0,774.17,-10.0,true,149.22,788.17004,65330.895,false,false,false,25815.184,25894.0,true,false,4.0,5
