"Strategy Name";"Filters result";"Fitness (IS)";"Symbol (IS)";"TimeFrame (IS)";"Net profit (IS)";"Mini equity chart (IS)";"# of trades (IS)";"Profit factor (IS)";"Sharpe Ratio (IS)";"R Expectancy (IS)";"Annual % Return (IS)";"Stability (IS)";"Symmetry (IS)";"Drawdown (IS)";"Win/Loss ratio (IS)";"Ret/DD Ratio (IS)";"CAGR/Max DD % (IS)";"Avg. Win (IS)";"Avg. Loss (IS)";"Avg. Bars Win (IS)";"Avg. Bars Loss (IS)";"Avg. Bars in Trade (IS)";"Exposure (IS)";"Fitness (OOS)";"Net profit (OOS)";"Mini equity chart (OOS)";"# of trades (OOS)";"Profit factor (OOS)";"Sharpe Ratio (OOS)";"R Expectancy (OOS)";"Annual % Return (OOS)";"Stability (OOS)";"Symmetry (OOS)";"Drawdown (OOS)";"Win/Loss ratio (OOS)";"Ret/DD Ratio (OOS)";"CAGR/Max DD % (OOS)";"Avg. Win (OOS)";"Avg. Loss (OOS)";"Avg. Bars Win (OOS)";"Avg. Bars Loss (OOS)";"Avg. Bars in Trade (OOS)";"Exposure (OOS)"
"Strategy 1.3.148";"";"0.2";"AUDUSD_H1";"H1";"-3248.15";"";"425";"0.07";"-9.57";"-0.89";"-162.41";"-0.94";"79.75";"3337.67";"0.04";"-0.97";"0.0";"17.03";"8.55";"27.13";"14.3";"14.75";"10.58";"0.06";"-10.56";"";"2";"0.0";"0.0";"-1.0";"-1.06";"0.0";"47.69";"10.56";"0.0";"-1.0";"-1.0";"0.0";"5.28";"0.0";"4.5";"4.5";"0.0"
"Strategy 1.3.149";"";"0.2";"AUDUSD_H1";"H1";"-5942.83";"";"812";"0.04";"-12.66";"-0.93";"-297.14";"-0.96";"85.29";"5942.83";"0.03";"-1.0";"0.0";"11.59";"7.87";"17.96";"11.2";"11.39";"12.93";"0.06";"-13.89";"";"2";"0.0";"-565.54";"-1.0";"-1.39";"-0.39";"94.54";"13.89";"0.0";"-1.0";"-1.0";"0.0";"6.95";"0.0";"16.5";"16.5";"0.0"
"Strategy 1.21.151(1)";"";"0.2";"AUDUSD_H1";"H1";"-1555.77";"";"177";"0.27";"-3.1";"-0.68";"-77.79";"-0.92";"81.59";"1555.77";"0.07";"-1.0";"0.0";"48.01";"12.92";"33.67";"7.8";"9.55";"3.33";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.3.140";"";"0.18";"AUDUSD_H1";"H1";"-1194.06";"";"133";"0.09";"-4.93";"-0.82";"-59.7";"-0.95";"87.56";"1211.76";"0.1";"-0.99";"0.0";"10.38";"10.9";"35.33";"29.73";"30.23";"10.87";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.3.141";"";"0.2";"AUDUSD_H1";"H1";"-1894.9";"";"257";"0.05";"-6.88";"-0.9";"-94.75";"-0.96";"0.0";"1908.0";"0.06";"-0.99";"0.0";"6.4";"8.17";"9.93";"6.95";"7.11";"0.78";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.13.189(1)";"";"0.2";"AUDUSD_H1";"H1";"-2415.15";"";"295";"0.03";"-9.05";"-0.93";"-120.76";"-0.92";"86.33";"2435.02";"0.04";"-0.99";"0.0";"8.42";"8.77";"13.3";"9.3";"9.44";"0.0";"0.06";"-3.54";"";"1";"0.0";"0.0";"-1.0";"-0.35";"0.0";"0.0";"3.54";"0.0";"-1.0";"-1.0";"0.0";"3.54";"0.0";"3.0";"3.0";"0.0"
"Strategy 1.3.142";"";"0.2";"AUDUSD_H1";"H1";"-1666.74";"";"205";"0.14";"-5.38";"-0.78";"-83.34";"-0.93";"0.0";"1694.6";"0.1";"-0.98";"0.0";"15.36";"10.39";"20.33";"19.68";"19.74";"10.09";"0.06";"-7.18";"";"1";"0.0";"0.0";"-1.0";"-0.72";"0.0";"0.0";"7.18";"0.0";"-1.0";"-1.0";"0.0";"7.18";"0.0";"1.0";"1.0";"0.0"
"Strategy 1.3.143";"";"0.2";"AUDUSD_H1";"H1";"-1700.75";"";"185";"0.16";"-4.62";"-0.8";"-85.04";"-0.86";"77.68";"1700.75";"0.05";"-1.0";"0.0";"36.77";"11.54";"23.11";"9.89";"10.53";"3.53";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.3.144";"";"0.06";"AUDUSD_H1";"H1";"-26.07";"";"3";"0.1";"-0.75";"-0.3";"-1.3";"-0.32";"0.0";"29.11";"2.0";"-0.9";"-0.45";"1.52";"29.11";"23.0";"7.0";"17.67";"0.1";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.3.145";"";"0.16";"AUDUSD_H1";"H1";"-557.77";"";"50";"0.06";"-3.26";"-0.83";"-27.89";"-0.72";"40.21";"557.77";"0.11";"-1.0";"-0.6";"6.94";"13.46";"16.6";"14.61";"14.96";"0.0";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.3.146";"";"0.2";"AUDUSD_H1";"H1";"-4385.69";"";"627";"0.08";"-10.45";"-0.87";"-219.28";"-0.98";"83.76";"4385.69";"0.05";"-1.0";"0.0";"12.53";"8.04";"25.41";"18.44";"18.8";"27.82";"0.06";"-10.2";"";"2";"0.0";"0.0";"-1.0";"-1.02";"0.0";"52.69";"10.2";"0.0";"-1.0";"-1.0";"0.0";"5.1";"0.0";"17.0";"17.0";"0.0"
"Strategy 1.3.147";"";"0.2";"AUDUSD_H1";"H1";"-1245.2";"";"153";"0.14";"-4.64";"-0.74";"-62.26";"-0.93";"0.0";"1262.34";"0.16";"-0.99";"0.0";"9.84";"11.0";"10.24";"15.34";"14.64";"4.11";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.19.109(1)";"";"0.1";"AUDUSD_H1";"H1";"-39.67";"";"26";"0.83";"-0.27";"-0.09";"-1.98";"-0.32";"0.0";"122.28";"0.86";"-0.32";"-0.16";"15.78";"16.36";"26.17";"15.07";"20.19";"1.27";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.13.150(1)";"";"0.2";"AUDUSD_H1";"H1";"-1940.95";"";"227";"0.11";"-6.2";"-0.84";"-97.05";"-0.92";"78.67";"1940.95";"0.07";"-1.0";"0.0";"17.0";"10.23";"30.21";"12.8";"13.88";"6.46";"0.06";"-7.15";"";"1";"0.0";"0.0";"-1.0";"-0.72";"0.0";"0.0";"7.15";"0.0";"-1.0";"-1.0";"0.0";"7.15";"0.0";"19.0";"19.0";"0.0"
"Strategy 1.0.97(1)(1)";"";"0.18";"AUDUSD_H1";"H1";"-1186.1";"";"120";"0.14";"-4.19";"-0.74";"-59.31";"-0.91";"90.82";"1242.87";"0.15";"-0.95";"0.0";"12.54";"13.33";"4.94";"3.72";"3.88";"0.0";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.3.188(3)";"";"0.16";"AUDUSD_H1";"H1";"-545.43";"";"60";"0.07";"-3.67";"-0.81";"-27.27";"-0.94";"92.41";"545.43";"0.15";"-1.0";"-0.6";"5.02";"11.26";"9.5";"7.02";"7.35";"0.1";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.106";"";"0.2";"AUDUSD_H1";"H1";"-1796.7";"";"223";"0.05";"-7.73";"-0.92";"-89.84";"-0.88";"0.0";"1807.44";"0.04";"-0.99";"0.0";"11.33";"8.78";"8.75";"9.1";"9.09";"0.0";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.107";"";"0.2";"AUDUSD_H1";"H1";"-4847.38";"";"671";"0.02";"-13.97";"-0.97";"-242.37";"-0.97";"94.55";"4847.38";"0.02";"-1.0";"0.0";"7.84";"7.45";"8.8";"8.74";"8.74";"0.29";"0.06";"-7.18";"";"1";"0.0";"0.0";"-1.0";"-0.72";"0.0";"0.0";"7.18";"0.0";"-1.0";"-1.0";"0.0";"7.18";"0.0";"10.0";"10.0";"0.0"
"Strategy 1.1.108";"";"0.2";"AUDUSD_H1";"H1";"-2197.41";"";"287";"0.1";"-7.37";"-0.82";"-109.87";"-0.96";"27.94";"2219.88";"0.1";"-0.99";"0.0";"9.1";"9.33";"20.08";"16.39";"16.73";"10.19";"0.06";"-7.17";"";"1";"0.0";"0.0";"-1.0";"-0.72";"0.0";"0.0";"7.17";"0.0";"-1.0";"-1.0";"0.0";"7.17";"0.0";"1.0";"1.0";"0.0"
"Strategy 1.3.107(3)";"";"0.2";"AUDUSD_H1";"H1";"-1720.54";"";"213";"0.08";"-6.65";"-0.86";"-86.03";"-0.9";"59.87";"1720.54";"0.07";"-1.0";"0.0";"11.93";"9.38";"46.31";"31.4";"32.31";"20.27";"0.06";"-3.43";"";"1";"0.0";"0.0";"-1.0";"-0.34";"0.0";"0.0";"3.43";"0.0";"-1.0";"-1.0";"0.0";"3.43";"0.0";"6.0";"6.0";"0.0"
"Strategy 1.1.102";"";"0.18";"AUDUSD_H1";"H1";"-1143.48";"";"129";"0.07";"-4.26";"-0.78";"-57.17";"-0.89";"90.01";"1150.13";"0.19";"-0.99";"0.0";"3.92";"11.35";"4.9";"6.78";"6.47";"0.2";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.3.195";"";"0.2";"AUDUSD_H1";"H1";"-5237.52";"";"699";"0.05";"-10.1";"-0.93";"-261.88";"-0.96";"94.5";"5237.52";"0.03";"-1.0";"0.0";"13.67";"8.08";"4.68";"4.16";"4.18";"0.0";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.3.196";"";"0.2";"AUDUSD_H1";"H1";"-4106.21";"";"560";"0.06";"-11.67";"-0.9";"-205.31";"-0.98";"78.32";"4106.21";"0.05";"-1.0";"0.0";"9.53";"8.19";"13.85";"11.99";"12.08";"8.72";"0.06";"-6.79";"";"1";"0.0";"0.0";"-1.0";"-0.68";"0.0";"0.0";"6.79";"0.0";"-1.0";"-1.0";"0.0";"6.79";"0.0";"25.0";"25.0";"0.0"
"Strategy 1.1.103";"";"0.2";"AUDUSD_H1";"H1";"-1901.91";"";"243";"0.12";"-6.05";"-0.81";"-95.1";"-0.95";"97.5";"1901.91";"0.09";"-1.0";"0.0";"12.5";"9.65";"30.4";"18.65";"19.61";"9.99";"0.06";"-7.19";"";"1";"0.0";"0.0";"-1.0";"-0.72";"0.0";"0.0";"7.19";"0.0";"-1.0";"-1.0";"0.0";"7.19";"0.0";"22.0";"22.0";"0.0"
"Strategy 1.3.197";"";"0.06";"AUDUSD_H1";"H1";"-226.99";"";"18";"0.25";"-1.59";"-0.59";"-11.35";"-0.69";"23.59";"246.99";"0.29";"-0.92";"-0.49";"18.66";"21.55";"11.25";"8.57";"9.17";"0.2";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.104";"";"0.18";"AUDUSD_H1";"H1";"-627.03";"";"70";"0.39";"-1.98";"-0.46";"-31.35";"-0.71";"93.27";"741.35";"0.32";"-0.85";"-0.59";"23.94";"19.51";"40.65";"17.17";"22.87";"3.92";"0.06";"-15.8";"";"1";"0.0";"0.0";"-1.0";"-1.58";"0.0";"0.0";"15.8";"0.0";"-1.0";"-1.0";"0.0";"15.8";"0.0";"13.0";"13.0";"0.0"
"Strategy 1.1.100";"";"0.2";"AUDUSD_H1";"H1";"-1232.97";"";"160";"0.27";"-3.67";"-0.6";"-61.65";"-0.94";"75.62";"1274.46";"0.22";"-0.97";"0.0";"15.61";"12.87";"20.38";"13.28";"14.57";"3.82";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.101";"";"0.2";"AUDUSD_H1";"H1";"-3835.01";"";"503";"0.1";"-8.6";"-0.88";"-191.75";"-0.94";"0.0";"3835.01";"0.03";"-1.0";"0.0";"27.48";"8.7";"28.13";"11.43";"11.92";"12.05";"0.06";"-7.1";"";"1";"0.0";"0.0";"-1.0";"-0.71";"0.0";"0.0";"7.1";"0.0";"-1.0";"-1.0";"0.0";"7.1";"0.0";"3.0";"3.0";"0.0"
"Strategy 1.0.98(11)";"";"0.2";"AUDUSD_H1";"H1";"-9781.97";"";"1362";"0.02";"-13.76";"-0.97";"-489.1";"-0.96";"20.15";"9781.97";"0.01";"-1.0";"0.0";"8.65";"7.41";"6.42";"4.93";"4.95";"0.29";"0.06";"-28.37";"";"4";"0.0";"-32.01";"-1.0";"-2.84";"-0.39";"0.0";"28.37";"0.0";"-1.0";"-1.0";"0.0";"7.09";"0.0";"3.25";"3.25";"0.0"
"Strategy 1.3.190";"";"0.2";"AUDUSD_H1";"H1";"-3496.74";"";"429";"0.04";"-9.62";"-0.94";"-174.84";"-0.89";"91.17";"3496.74";"0.02";"-1.0";"0.0";"20.51";"8.63";"22.0";"10.04";"10.23";"9.4";"0.06";"-10.5";"";"2";"0.0";"0.0";"-1.0";"-1.05";"0.0";"0.0";"10.5";"0.0";"-1.0";"-1.0";"0.0";"5.25";"0.0";"3.5";"3.5";"0.0"
"Strategy 1.0.307";"";"0.29";"AUDUSD_H1";"H1";"41.14";"";"2";"42.14";"2.73";"20.57";"2.06";"0.3";"0.0";"1.0";"1.0";"41.14";"20.4";"42.14";"1.0";"31.0";"8.0";"19.5";"0.1";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.3.191";"";"0.06";"AUDUSD_H1";"H1";"-8.42";"";"1";"0.0";"0.0";"-1.0";"-0.42";"0.0";"0.0";"8.42";"0.0";"-1.0";"-0.5";"0.0";"8.42";"0.0";"16.0";"16.0";"0.0";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.3.192";"";"0.2";"AUDUSD_H1";"H1";"-3685.98";"";"480";"0.06";"-8.79";"-0.92";"-184.3";"-0.95";"77.74";"3685.98";"0.02";"-1.0";"0.0";"21.86";"8.37";"26.09";"14.86";"15.11";"12.63";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.0.308";"";"0.27";"AUDUSD_H1";"H1";"14.32";"";"1";"5.0";"0.0";"99999.0";"0.72";"0.0";"0.0";"0.0";"99999.0";"10.0";"0.0";"14.32";"0.0";"15.0";"0.0";"15.0";"0.0";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.0.76(1)";"";"0.07";"AUDUSD_H1";"H1";"-41.11";"";"11";"0.43";"-0.58";"-0.26";"-2.06";"-0.37";"0.0";"62.08";"1.2";"-0.66";"-0.34";"5.07";"14.31";"7.83";"5.2";"6.64";"0.0";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.3.193";"";"0.2";"AUDUSD_H1";"H1";"-3166.79";"";"425";"0.07";"-10.1";"-0.89";"-158.34";"-0.97";"95.03";"3203.35";"0.05";"-0.99";"0.0";"11.2";"8.37";"19.25";"17.73";"17.8";"19.39";"0.06";"-14.41";"";"2";"0.0";"0.0";"-1.0";"-1.44";"0.0";"99.86";"14.41";"0.0";"-1.0";"-1.0";"0.0";"7.2";"0.0";"3.0";"3.0";"0.0"
"Strategy 1.3.119(1)";"";"0.2";"AUDUSD_H1";"H1";"-1661.39";"";"189";"0.05";"-5.55";"-0.9";"-83.07";"-0.82";"79.87";"1661.39";"0.06";"-1.0";"0.0";"9.17";"9.79";"1.4";"2.54";"2.48";"0.0";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.3.194";"";"0.2";"AUDUSD_H1";"H1";"-2653.97";"";"336";"0.08";"-8.75";"-0.88";"-132.7";"-0.89";"92.52";"2684.18";"0.05";"-0.99";"0.0";"13.08";"9.02";"24.65";"22.22";"22.34";"18.71";"0.06";"-10.56";"";"2";"0.0";"0.0";"-1.0";"-1.06";"0.0";"0.0";"10.56";"0.0";"-1.0";"-1.0";"0.0";"5.28";"0.0";"13.5";"13.5";"0.0"
"Strategy 1.13.149(1)";"";"0.2";"AUDUSD_H1";"H1";"-3339.08";"";"444";"0.03";"-11.56";"-0.94";"-166.95";"-0.94";"47.46";"3360.69";"0.03";"-0.99";"0.0";"6.63";"8.0";"12.29";"14.34";"14.25";"13.52";"0.06";"-7.22";"";"1";"0.0";"0.0";"-1.0";"-0.72";"0.0";"0.0";"7.22";"0.0";"-1.0";"-1.0";"0.0";"7.22";"0.0";"8.0";"8.0";"0.0"
"Strategy 1.3.107(2)";"";"0.2";"AUDUSD_H1";"H1";"-2161.05";"";"260";"0.11";"-6.12";"-0.83";"-108.05";"-0.89";"52.9";"2161.05";"0.07";"-1.0";"0.0";"17.51";"10.01";"26.63";"14.1";"14.87";"8.72";"0.06";"-3.45";"";"1";"0.0";"0.0";"-1.0";"-0.34";"0.0";"0.0";"3.45";"0.0";"-1.0";"-1.03";"0.0";"3.45";"0.0";"6.0";"6.0";"0.0"
"Strategy 1.19.110(1)";"";"0.2";"AUDUSD_H1";"H1";"-2305.02";"";"312";"0.21";"-5.55";"-0.71";"-115.25";"-0.96";"50.42";"2392.6";"0.1";"-0.96";"0.0";"21.5";"10.35";"32.69";"17.68";"19.08";"13.91";"0.06";"-7.14";"";"1";"0.0";"0.0";"-1.0";"-0.71";"0.0";"0.0";"7.14";"0.0";"-1.0";"-1.0";"0.0";"7.14";"0.0";"1.0";"1.0";"0.0"
"Strategy 1.0.98(12)";"";"0.2";"AUDUSD_H1";"H1";"-2049.33";"";"264";"0.16";"-5.5";"-0.78";"-102.47";"-0.89";"79.0";"2104.33";"0.08";"-0.97";"0.0";"19.52";"10.0";"27.05";"22.11";"22.48";"15.18";"0.06";"-3.42";"";"1";"0.0";"0.0";"-1.0";"-0.34";"0.0";"0.0";"3.42";"0.0";"-1.0";"-1.0";"0.0";"3.42";"0.0";"7.0";"7.0";"0.0"
"Strategy 1.3.188(1)";"";"0.2";"AUDUSD_H1";"H1";"-2239.57";"";"312";"0.12";"-7.76";"-0.79";"-111.98";"-0.97";"97.5";"2278.32";"0.11";"-0.98";"0.0";"10.1";"9.08";"29.55";"30.41";"30.32";"26.44";"0.06";"-3.39";"";"1";"0.0";"0.0";"-1.0";"-0.34";"0.0";"0.0";"3.39";"0.0";"-1.0";"-1.0";"0.0";"3.39";"0.0";"7.0";"7.0";"0.0"
"Strategy 1.3.107(1)";"";"0.2";"AUDUSD_H1";"H1";"-1853.97";"";"247";"0.15";"-5.77";"-0.76";"-92.7";"-0.97";"84.03";"1893.75";"0.11";"-0.98";"0.0";"14.11";"9.83";"19.42";"12.68";"13.33";"4.51";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.128";"";"0.17";"AUDUSD_H1";"H1";"-825.03";"";"84";"0.35";"-2.15";"-0.52";"-41.25";"-0.91";"44.94";"872.32";"0.24";"-0.95";"-0.7";"28.07";"18.74";"27.81";"11.88";"14.92";"1.96";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.129";"";"0.2";"AUDUSD_H1";"H1";"-6185.24";"";"837";"0.01";"-14.12";"-0.97";"-309.26";"-0.97";"97.63";"6185.24";"0.02";"-1.0";"0.0";"6.37";"7.61";"14.31";"10.54";"10.6";"8.81";"0.06";"-14.09";"";"2";"0.0";"0.0";"-1.0";"-1.41";"0.0";"97.62";"14.09";"0.0";"-1.0";"-1.0";"0.0";"7.05";"0.0";"10.0";"10.0";"0.0"
"Strategy 1.0.88(1)";"";"0.18";"AUDUSD_H1";"H1";"-1125.18";"";"126";"0.05";"-5.16";"-0.88";"-56.26";"-0.94";"49.55";"1125.18";"0.08";"-1.0";"0.0";"7.07";"10.16";"11.89";"14.83";"14.62";"0.0";"0.06";"-7.17";"";"1";"0.0";"0.0";"-1.0";"-0.72";"0.0";"0.0";"7.17";"0.0";"-1.0";"-1.0";"0.0";"7.17";"0.0";"18.0";"18.0";"0.0"
"Strategy 1.1.124";"";"0.2";"AUDUSD_H1";"H1";"-1649.82";"";"212";"0.09";"-6.18";"-0.81";"-82.49";"-0.9";"99.62";"1690.71";"0.12";"-0.98";"0.0";"7.51";"9.64";"30.39";"28.04";"28.3";"16.16";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.3.173";"";"0.17";"AUDUSD_H1";"H1";"-775.58";"";"76";"0.28";"-2.49";"-0.56";"-38.78";"-0.92";"0.0";"788.46";"0.29";"-0.98";"-0.67";"18.04";"18.34";"30.29";"17.56";"20.41";"3.43";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.3.174";"";"0.2";"AUDUSD_H1";"H1";"-1554.61";"";"214";"0.19";"-5.16";"-0.67";"-77.73";"-0.97";"52.83";"1566.75";"0.2";"-0.99";"0.0";"10.31";"10.82";"21.97";"17.2";"18.0";"6.95";"0.06";"-7.22";"";"1";"0.0";"0.0";"-1.0";"-0.72";"0.0";"0.0";"7.22";"0.0";"-1.0";"-1.0";"0.0";"7.22";"0.0";"23.0";"23.0";"0.0"
"Strategy 1.1.125";"";"0.2";"AUDUSD_H1";"H1";"-1547.4";"";"186";"0.16";"-4.93";"-0.74";"-77.37";"-0.93";"99.67";"1557.44";"0.13";"-0.99";"0.0";"12.92";"11.17";"43.18";"22.36";"24.82";"11.95";"0.06";"-10.56";"";"2";"0.0";"0.0";"-1.0";"-1.06";"0.0";"46.87";"10.56";"0.0";"-1.0";"-1.0";"0.0";"5.28";"0.0";"4.5";"4.5";"0.0"
"Strategy 1.3.175";"";"0.2";"AUDUSD_H1";"H1";"-2307.16";"";"306";"0.19";"-5.76";"-0.73";"-115.36";"-0.98";"81.38";"2353.4";"0.1";"-0.98";"0.0";"19.93";"10.31";"15.11";"10.54";"10.96";"5.19";"0.06";"-7.12";"";"1";"0.0";"0.0";"-1.0";"-0.71";"0.0";"0.0";"7.12";"0.0";"-1.0";"-1.0";"0.0";"7.12";"0.0";"1.0";"1.0";"0.0"
"Strategy 1.1.126";"";"0.18";"AUDUSD_H1";"H1";"-1375.2";"";"141";"0.17";"-3.84";"-0.76";"-68.76";"-0.85";"77.45";"1481.98";"0.08";"-0.93";"0.0";"25.61";"12.75";"18.0";"6.44";"7.34";"1.67";"0.06";"-7.11";"";"1";"0.0";"0.0";"-1.0";"-0.71";"0.0";"0.0";"7.11";"0.0";"-1.0";"-1.0";"0.0";"7.11";"0.0";"20.0";"20.0";"0.0"
"Strategy 1.1.127";"";"0.2";"AUDUSD_H1";"H1";"-2153.35";"";"270";"0.09";"-7.55";"-0.84";"-107.67";"-0.88";"95.82";"2168.28";"0.08";"-0.99";"0.0";"10.35";"9.44";"44.8";"30.03";"31.13";"23.6";"0.06";"-3.32";"";"1";"0.0";"0.0";"-1.0";"-0.33";"0.0";"0.0";"3.32";"0.0";"-1.0";"-1.0";"0.0";"3.32";"0.0";"29.0";"29.0";"0.0"
"Strategy 1.3.176";"";"0.2";"AUDUSD_H1";"H1";"-1985.89";"";"241";"0.14";"-4.87";"-0.79";"-99.29";"-0.84";"59.32";"2050.79";"0.08";"-0.97";"0.0";"18.54";"10.4";"25.5";"15.84";"16.56";"9.21";"0.06";"-3.37";"";"1";"0.0";"0.0";"-1.0";"-0.34";"0.0";"0.0";"3.37";"0.0";"-1.0";"-1.0";"0.0";"3.37";"0.0";"8.0";"8.0";"0.0"
"Strategy 1.3.177";"";"0.2";"AUDUSD_H1";"H1";"-3423.25";"";"457";"0.02";"-10.67";"-0.97";"-171.16";"-0.92";"0.26";"3423.25";"0.01";"-1.0";"0.0";"9.11";"7.71";"11.5";"13.63";"13.6";"9.79";"0.06";"-3.73";"";"1";"0.0";"0.0";"-1.0";"-0.37";"0.0";"0.0";"3.73";"0.0";"-1.0";"-1.0";"0.0";"3.73";"0.0";"25.0";"25.0";"0.0"
"Strategy 1.1.120";"";"0.2";"AUDUSD_H1";"H1";"-1349.12";"";"169";"0.17";"-4.79";"-0.72";"-67.46";"-0.87";"52.49";"1357.4";"0.16";"-0.99";"0.0";"11.62";"11.07";"21.87";"16.68";"17.39";"6.56";"0.06";"-7.19";"";"1";"0.0";"0.0";"-1.0";"-0.72";"0.0";"0.0";"7.19";"0.0";"-1.0";"-1.0";"0.0";"7.19";"0.0";"10.0";"10.0";"0.0"
"Strategy 1.3.176(3)";"";"0.2";"AUDUSD_H1";"H1";"-1524.45";"";"197";"0.01";"-6.48";"-0.93";"-76.22";"-0.91";"66.93";"1524.45";"0.05";"-1.0";"0.0";"1.48";"8.28";"3.6";"9.77";"9.43";"0.0";"0.06";"-3.51";"";"1";"0.0";"0.0";"-1.0";"-0.35";"0.0";"0.0";"3.51";"0.0";"-1.0";"-1.0";"0.0";"3.51";"0.0";"3.0";"3.0";"0.0"
